RPI3B+,O3,SMI,8,RGB565,64,0.088184662,0.000398,11.339840,11.890685
RPI3B+,O3,SMI,8,RGB565,128,0.077274652,0.000274,12.940854,13.569469
RPI3B+,O3,SMI,8,RGB565,256,0.064347333,0.000247,15.540660,16.295563
RPI3B+,O3,SMI,8,RGB565,512,0.050301076,0.000500,19.880290,20.845995
RPI3B+,O3,SMI,8,RGB565,1024,0.043283129,0.000301,23.103690,24.225975
RPI3B+,O3,SMI,8,RGB565,2048,0.039928946,0.000391,25.044488,26.261049
RPI3B+,O3,SMI,8,RGB565,4096,0.042850320,0.000908,23.337049,24.470669
RPI3B+,O3,SMI,8,RGB565,8192,0.045596830,0.000047,21.931349,22.996686
RPI3B+,O3,SMI,8,RGB565,16384,0.046889685,0.000219,21.326652,22.362616
RPI3B+,O3,SMI,8,RGB565,32768,0.047282973,0.000179,21.149262,22.176609
RPI3B+,O3,SMI,8,RGB565,65536,0.047681502,0.000344,20.972494,21.991254
RPI3B+,O3,SMI,8,RGB565,131072,0.047699606,0.000201,20.964534,21.982907
RPI3B+,O3,SMI,8,RGB565,262144,0.048736046,0.000427,20.518694,21.515410
RPI3B+,O3,SMI,8,RGB565,524288,0.049610227,0.000674,20.157134,21.136287
RPI3B+,O3,SMI,8,RGB565,1048576,0.048838805,0.000298,20.475521,21.470140
RPI3B+,O3,SMI,8,RGB565,8,0.239940726,0.001719,4.167696,4.370146
RPI3B+,O3,SMI,8,RGB565,16,0.157978778,0.003691,6.329964,6.637448
RPI3B+,O3,SMI,8,RGB565,32,0.112791256,0.000298,8.865935,9.296607
RPI3B+,O3,SMI,8,RGB565,64,0.090613425,0.000267,11.035892,11.571972
RPI3B+,O3,SMI,8,RGB565,128,0.078785671,0.000670,12.692663,13.309222
RPI3B+,O3,SMI,8,RGB565,256,0.064827371,0.000264,15.425583,16.174896
RPI3B+,O3,SMI,8,RGB565,512,0.050936727,0.000346,19.632200,20.585854
RPI3B+,O3,SMI,8,RGB565,1024,0.043865958,0.000282,22.796721,23.904094
RPI3B+,O3,SMI,8,RGB565,2048,0.040180496,0.000109,24.887697,26.096641
RPI3B+,O3,SMI,8,RGB565,4096,0.042682905,0.000393,23.428584,24.566651
RPI3B+,O3,SMI,8,RGB565,8192,0.044375537,0.000195,22.534938,23.629596
RPI3B+,O3,SMI,8,RGB565,16384,0.045499945,0.000614,21.978048,23.045654
RPI3B+,O3,SMI,8,RGB565,32768,0.045259895,0.000108,22.094616,23.167884
